timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
512405700,-1.646,1.646,0.122,-0.034,-0.038,1.008,2,897
512406209,-1.524,1.402,0.427,-0.033,-0.016,1.031,2,897
512407700,-0.854,1.220,0.549,-0.011,0.017,1.073,2,897
512408214,-0.549,0.915,0.488,-0.005,0.035,1.034,2,897
512409700,-0.549,1.098,0.915,0.026,0.078,1.049,2,897
512410209,-0.549,1.098,0.915,0.026,0.078,1.049,2,897
512411700,-1.098,1.585,0.610,0.042,0.049,1.000,2,897
512412210,-1.341,1.646,0.366,0.015,0.027,1.025,2,897
512413700,-1.220,1.646,0.366,-0.009,-0.026,1.068,2,897
512414214,-1.463,1.951,0.366,-0.027,-0.018,1.024,2,897
512415700,-1.037,1.585,0.793,-0.025,-0.005,1.080,2,897
512416209,-1.037,1.585,0.793,-0.025,-0.005,1.080,2,897
512417700,-0.427,0.915,1.037,-0.015,0.034,1.005,2,897
512418210,-0.366,1.098,0.732,0.015,0.080,1.039,2,897
512419700,-0.305,1.037,0.976,0.037,0.092,1.053,2,897
512420215,-0.732,1.341,0.671,0.031,0.096,1.014,2,897
512421700,-1.341,1.585,0.366,0.019,0.006,1.077,2,897
512422215,-1.341,1.585,0.366,0.019,0.006,1.077,2,897
512423700,-1.646,1.890,0.305,-0.014,-0.033,1.004,2,897
512424216,-1.646,1.890,0.305,-0.014,-0.033,1.004,2,897
512425700,-1.159,1.463,0.427,-0.033,-0.013,1.051,2,897
512426214,-0.915,1.220,0.488,-0.015,0.017,0.996,2,897
512427452,-0.854,1.037,0.610,-0.007,0.045,1.045,2,897
512428638,-0.793,1.098,0.610,0.016,0.096,1.068,2,907
512429621,-0.915,0.976,0.793,0.045,0.083,1.033,2,907
512430638,-1.220,1.159,0.427,0.021,0.024,1.052,2,907
512431579,-1.524,1.463,0.305,0.006,0.015,1.038,2,907
512432640,-1.829,1.585,0.366,-0.032,-0.007,1.007,2,907
512433583,-1.585,1.768,0.305,-0.030,-0.044,1.051,2,907
512434640,-1.280,1.585,0.244,-0.038,-0.017,1.045,2,907
512435579,-1.280,1.402,0.366,-0.019,-0.036,0.996,2,907
512436640,-0.793,1.280,0.854,-0.003,0.052,1.069,2,907
512437579,-0.488,1.220,0.793,0.024,0.111,1.022,2,907
512438640,-0.732,1.037,0.610,0.036,0.087,1.018,2,907
512439579,-0.732,1.037,0.610,0.033,0.048,1.065,2,907
512440640,-1.098,1.524,0.427,0.015,0.054,1.030,2,907
512441575,-1.646,1.951,0.244,0.005,0.002,1.008,2,907
512442640,-1.159,1.890,0.244,-0.022,-0.051,1.036,2,907
512443583,-0.976,1.768,0.122,-0.026,-0.035,1.004,2,907
512444640,-0.732,1.463,0.305,-0.045,-0.022,1.062,2,907
512445639,-0.549,1.098,0.488,-0.004,0.046,1.081,2,907
512446160,-0.427,1.098,0.854,0.013,0.068,1.011,2,907
512447707,-0.488,0.854,0.732,0.025,0.072,1.017,2,907
512448232,-0.671,1.037,0.671,0.047,0.082,1.060,2,907
512449699,-1.585,1.707,0.610,0.010,0.032,1.018,2,907
512450208,-1.585,1.707,0.610,0.010,0.032,1.018,2,907
512451699,-1.402,1.768,0.000,-0.033,-0.035,1.041,2,907
512452208,-1.402,1.707,0.244,-0.053,-0.035,1.004,2,907
512453703,-1.220,1.585,0.549,-0.044,-0.028,1.076,2,907
512454214,-0.793,1.402,0.732,-0.036,0.031,1.050,2,907
512455699,0.000,0.793,0.793,0.021,0.076,1.041,2,907
512456211,0.000,0.793,0.793,0.021,0.076,1.041,2,907
512457699,-0.610,1.098,0.610,0.032,0.079,1.019,2,907
512458208,-0.610,1.098,0.610,0.032,0.079,1.019,2,907
512459699,-1.646,1.585,0.244,0.002,0.019,1.048,2,907
512460208,-1.524,1.768,0.122,0.005,-0.005,0.998,2,907
512461699,-1.524,1.890,0.122,-0.037,-0.040,1.045,2,907
512462207,-1.646,1.707,0.305,-0.062,-0.042,1.083,2,907
512463699,-0.854,1.646,0.671,-0.024,0.033,0.985,2,907
512464208,-0.854,1.646,0.671,-0.024,0.033,0.985,2,907
512465699,-0.366,0.976,0.671,0.024,0.075,1.066,2,907
512466207,-0.427,1.037,0.366,0.027,0.086,1.000,2,907
512467699,-0.793,1.220,0.427,0.042,0.082,1.043,2,907
512468215,-1.524,1.585,0.488,0.026,0.043,1.049,2,907
512469699,-1.707,2.073,0.366,-0.018,-0.042,1.056,2,907
512470207,-1.707,2.073,0.366,-0.018,-0.042,1.056,2,907
512471699,-1.402,1.646,0.427,-0.046,-0.029,0.988,2,907
512472208,-1.402,1.646,0.427,-0.046,-0.029,0.988,2,907
512473699,-0.793,1.098,0.366,-0.013,0.028,1.092,2,907
512474208,-0.488,0.976,0.610,0.013,0.060,1.034,2,907
512475481,-0.427,1.037,0.732,0.017,0.082,1.007,2,907
512476638,-1.098,1.646,0.427,0.042,0.071,1.029,2,917
512477622,-1.280,1.951,0.427,0.015,0.037,0.991,2,917
