timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
207178209,-1.585,-0.793,0.793,0.170,0.049,0.968,3,1100
207179694,-1.463,3.110,0.854,-0.107,-0.036,1.015,3,1100
207180203,-0.915,4.512,0.183,-0.180,-0.058,1.034,3,1100
207181694,-0.488,4.512,-0.183,-0.232,-0.021,0.943,3,1100
207182203,-0.244,3.232,-0.244,-0.119,0.083,1.035,3,1100
207183694,-0.610,-1.037,0.305,0.119,0.047,0.992,3,1100
207184209,-0.610,-1.037,0.305,0.119,0.047,0.992,3,1100
207185694,-1.707,-0.671,0.854,0.182,0.047,1.031,3,1100
207186207,-1.768,0.915,1.159,0.083,0.048,1.115,3,1100
207187694,-1.402,2.683,0.610,-0.104,-0.047,1.056,3,1100
207188203,-1.037,4.146,-0.061,-0.183,-0.052,1.049,3,1100
207189694,-0.610,3.293,-0.183,-0.236,-0.015,0.927,3,1100
207190203,-0.610,3.293,-0.183,-0.114,0.056,1.035,3,1100
207191694,-1.159,-0.854,0.305,0.124,0.048,1.072,3,1100
207192207,-1.159,-0.854,0.305,0.124,0.048,1.072,3,1100
207193694,-1.280,-1.220,1.037,0.188,0.052,1.082,3,1100
207194203,-2.012,0.732,1.037,0.083,0.044,1.048,3,1100
207195703,-1.951,2.927,0.854,-0.096,-0.029,1.098,3,1100
207196229,-1.098,4.207,0.244,-0.167,-0.053,1.054,3,1100
207197697,-0.061,3.537,-0.183,-0.125,0.054,1.068,3,1100
207198220,-0.061,3.537,-0.183,-0.125,0.054,1.068,3,1100
207199694,-0.976,-0.671,0.183,0.124,0.065,1.128,3,1100
207200203,-1.098,-1.890,0.305,0.193,0.052,0.960,3,1100
207201694,-1.646,-1.159,0.732,0.178,0.063,1.160,3,1100
207202207,-2.012,0.671,0.915,0.087,0.041,0.981,3,1100
207203694,-1.220,4.024,0.183,-0.173,-0.043,1.039,3,1100
207204203,-1.220,4.024,0.183,-0.173,-0.043,1.039,3,1100
207205694,-0.305,3.476,-0.244,-0.140,0.061,1.056,3,1100
207206209,-0.122,1.341,0.000,-0.140,0.061,1.056,3,1100
207207694,-0.732,-0.610,0.244,0.117,0.067,1.138,3,1100
207208211,-0.976,-1.585,0.122,0.192,0.049,0.936,3,1100
207209694,-1.341,0.549,1.280,0.208,0.052,1.182,3,1100
207210209,-1.341,0.549,1.280,0.078,0.061,0.977,3,1100
207211694,-0.732,4.207,0.427,-0.172,-0.049,1.020,3,1100
207212209,-0.732,4.207,0.427,-0.172,-0.049,1.020,3,1100
207213694,-0.244,3.598,-0.183,-0.151,0.065,1.040,3,1100
207214207,-0.305,1.341,0.061,-0.011,0.091,0.907,3,1100
207215694,-0.549,-0.671,0.183,0.118,0.068,1.149,3,1100
207216204,-0.976,-1.585,0.427,0.177,0.052,0.924,3,1100
207217694,-1.829,0.549,0.915,0.100,0.038,0.966,3,1100
207218207,-1.829,0.549,0.915,0.100,0.038,0.966,3,1100
207219694,-1.159,4.573,0.183,-0.170,-0.053,1.004,3,1100
207220203,-0.793,4.634,-0.122,-0.170,-0.053,1.004,3,1100
207221694,-0.488,3.415,-0.305,-0.145,0.033,1.041,3,1100
207222203,-0.244,1.585,0.244,0.004,0.090,0.929,3,1100
207223694,-0.793,-1.707,0.549,0.116,0.078,1.142,3,1100
207224203,-0.793,-1.707,0.549,0.176,0.050,0.927,3,1100
207225694,-1.646,0.549,1.159,0.093,0.046,0.980,3,1100
207226203,-1.646,0.549,1.159,0.093,0.046,0.980,3,1100
207227694,-0.976,4.512,0.427,-0.180,-0.031,0.993,3,1100
207228209,-0.793,4.939,-0.061,-0.230,-0.051,1.008,3,1100
207229694,-0.427,3.598,-0.244,-0.167,0.043,1.020,3,1100
207230203,-0.427,1.585,0.122,0.002,0.093,0.950,3,1100
207231694,-0.976,-1.585,0.427,0.167,0.043,0.950,3,1100
207232209,-0.976,-1.585,0.427,0.167,0.043,0.950,3,1100
207233694,-1.951,0.366,0.854,0.105,0.049,1.016,3,1100
207234203,-1.890,2.500,0.793,-0.035,-0.005,1.129,3,1100
207235694,-1.159,4.024,0.183,-0.180,-0.040,0.981,3,1100
207236207,-0.915,4.756,-0.183,-0.227,-0.039,1.030,3,1100
207237694,-0.183,1.951,-0.122,-0.021,0.092,0.969,3,1100
207238209,-0.183,1.951,-0.122,-0.021,0.092,0.969,3,1100
207239694,-0.671,-1.646,0.305,0.164,0.054,0.973,3,1100
207240207,-0.976,-1.890,0.610,0.164,0.054,0.973,3,1100
207241694,-1.951,0.366,0.854,0.118,0.044,1.040,3,1100
207242203,-2.012,2.622,0.732,-0.032,-0.005,1.116,3,1100
207243694,-0.671,4.634,-0.305,-0.163,-0.039,0.963,3,1100
207244207,-0.671,4.634,-0.305,-0.208,-0.042,1.062,3,1100
207245694,-0.244,1.829,-0.183,-0.018,0.095,0.988,3,1100
207246207,-0.244,1.829,-0.183,-0.018,0.095,0.988,3,1100
207247694,-1.098,-1.524,0.305,0.181,0.052,1.020,3,1100
207248209,-1.402,-1.707,0.488,0.195,0.050,1.107,3,1100
207249694,-1.829,0.061,0.976,0.115,0.035,1.081,3,1100
207250212,-1.768,2.378,0.976,-0.026,0.004,1.095,3,1100
207251694,-0.854,4.573,-0.305,-0.214,-0.060,1.085,3,1100
207252209,-0.854,4.573,-0.305,-0.214,-0.060,1.085,3,1100
207253694,-0.183,2.073,0.061,-0.010,0.104,1.022,3,1100
207254209,-0.366,-0.244,0.305,0.107,0.068,0.998,3,1100
207255691,-1.037,-1.646,0.183,0.167,0.069,1.062,3,1100
207256209,-1.280,-1.829,0.366,0.205,0.037,1.066,3,1100
207257702,-1.402,1.890,0.976,0.125,0.054,1.097,3,1100
207258232,-1.402,1.890,0.976,-0.016,0.013,1.071,3,1100
207259697,-0.122,4.512,-0.183,-0.202,-0.048,1.087,3,1100
207260220,-0.122,4.512,-0.183,-0.202,-0.048,1.087,3,1100
207261694,-0.122,1.890,0.061,-0.015,0.097,1.025,3,1100
207262207,-0.793,-0.549,0.488,0.091,0.072,0.962,3,1100
207263691,-1.280,-1.707,0.488,0.170,0.051,1.102,3,1100
207264209,-1.341,-1.768,0.549,0.191,0.047,1.026,3,1100
207265694,-1.646,2.378,1.098,-0.020,0.010,1.036,3,1100
207266207,-1.646,2.378,1.098,-0.020,0.010,1.036,3,1100
207267694,-0.793,4.695,-0.244,-0.195,-0.058,1.098,3,1100
207268209,-0.732,4.024,-0.427,-0.211,0.013,0.948,3,1100
207269694,-0.671,1.951,-0.122,-0.028,0.091,1.039,3,1100
207270209,-0.610,-0.427,0.366,0.088,0.077,0.937,3,1100
207271691,-1.402,-1.646,0.366,0.198,0.034,0.970,3,1100
207272206,-1.402,-1.646,0.366,0.198,0.034,0.970,3,1100
207273694,-1.707,2.256,1.280,-0.002,0.010,1.016,3,1100
207274207,-0.915,4.024,0.854,-0.002,0.010,1.016,3,1100
207275694,-0.732,4.634,-0.122,-0.195,-0.050,1.087,3,1100
207276204,-0.671,4.024,-0.244,-0.222,0.006,0.924,3,1100
207277694,-0.793,-0.061,0.488,-0.033,0.118,1.042,3,1100
207278209,-0.793,-0.061,0.488,0.095,0.088,0.975,3,1100
207279691,-1.220,-1.646,0.793,0.170,0.031,0.928,3,1100
207280205,-1.220,-1.646,0.793,0.170,0.031,0.928,3,1100
207281694,-1.829,2.134,1.220,-0.001,0.011,0.996,3,1100
207282209,-1.402,3.841,0.610,-0.174,-0.020,1.044,3,1100
207283701,-0.915,4.451,-0.305,-0.193,-0.052,1.065,3,1100
207284225,-0.549,4.390,-0.305,-0.192,0.008,0.946,3,1100
207285696,-0.671,0.183,0.122,0.075,0.054,0.934,3,1100
207286211,-0.671,0.183,0.122,0.075,0.054,0.934,3,1100
207287689,-1.037,-1.585,0.610,0.179,0.048,0.905,3,1100
207288199,-1.585,-0.061,0.915,0.179,0.048,0.905,3,1100
207289694,-1.707,2.012,1.037,-0.021,0.005,0.988,3,1100
207290209,-1.280,3.841,0.671,-0.155,-0.044,1.068,3,1100
207291694,-0.244,4.329,-0.183,-0.205,-0.034,1.047,3,1100
207292203,-0.244,4.329,-0.183,-0.208,0.005,0.959,3,1100
207293694,-0.183,0.122,0.671,0.088,0.063,0.961,3,1100
207294203,-0.183,0.122,0.671,0.088,0.063,0.961,3,1100
207295689,-1.159,-1.707,0.732,0.170,0.037,0.940,3,1100
