timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
260891372,-0.671,1.402,0.366,-0.020,0.029,1.045,255,97
260892639,-0.671,1.220,0.305,0.002,0.047,1.030,255,97
260893369,-0.671,1.220,0.305,0.002,0.047,1.030,255,97
260894638,-0.915,1.402,0.061,-0.018,0.017,1.039,255,97
260895372,-1.341,1.463,0.061,-0.010,0.051,1.031,255,97
260896638,-1.524,1.524,0.549,0.022,0.047,1.019,255,97
260897371,-1.646,1.463,0.610,0.034,0.037,1.048,255,97
260898638,-1.341,1.524,0.305,0.010,0.005,1.034,255,97
260899376,-1.037,1.524,0.061,-0.011,0.001,1.037,255,97
260900639,-1.402,1.768,0.305,-0.005,0.021,1.046,255,97
260901366,-1.098,2.012,0.366,0.008,0.009,1.035,255,97
260902639,-0.915,2.073,0.671,-0.001,0.016,1.042,255,97
260903370,-0.854,1.829,0.366,-0.016,0.015,1.043,255,97
260904638,-0.793,1.707,0.122,-0.022,0.040,1.028,255,97
260905372,-0.854,1.646,0.366,-0.023,0.050,1.039,255,97
260906639,-1.220,1.220,0.122,-0.001,0.041,1.039,255,97
260907370,-1.220,1.220,0.122,-0.001,0.041,1.039,255,97
260908638,-0.854,1.280,0.366,-0.016,0.047,1.024,255,97
260909375,-1.341,1.220,0.427,-0.007,0.037,1.034,255,97
260910638,-1.524,1.280,0.671,-0.018,0.021,1.041,255,97
260911372,-1.585,1.463,0.549,0.023,0.033,1.044,255,97
260912639,-1.341,1.585,0.366,0.015,0.033,1.036,255,97
260913379,-1.341,1.585,0.366,0.015,0.033,1.036,255,97
260914639,-1.220,1.646,0.610,0.005,0.023,1.028,255,97
260915371,-1.220,1.951,0.305,0.004,0.023,1.034,255,97
260916638,-1.280,1.890,0.427,-0.001,0.008,1.031,255,97
260917369,-0.976,1.951,0.488,-0.030,0.028,1.039,255,97
260918638,-0.976,1.768,0.488,-0.021,0.010,1.025,255,97
260919370,-0.976,1.585,0.610,-0.041,0.054,1.028,255,97
260920638,-0.976,1.159,0.549,-0.039,0.036,1.043,255,97
260921374,-0.915,1.341,0.488,-0.010,0.055,1.030,255,97
260922638,-0.976,1.159,0.732,0.024,0.026,1.029,255,97
260923369,-1.037,1.159,0.671,0.020,0.054,1.030,255,97
260924639,-1.037,1.159,0.366,0.007,0.034,1.054,255,97
260925375,-1.402,1.280,0.549,0.015,0.032,1.045,255,97
260926639,-1.463,1.707,0.854,0.011,0.009,1.032,255,97
260927379,-1.463,1.707,0.854,0.011,0.009,1.032,255,97
260928639,-1.098,1.646,0.366,0.007,-0.008,1.050,255,97
260929374,-1.159,1.585,0.122,-0.022,0.034,1.018,255,97
260930639,-0.854,1.890,0.305,-0.005,0.011,1.059,255,97
260931686,-0.732,1.829,0.610,-0.015,0.048,1.022,255,97
260932641,-0.732,1.829,0.549,-0.011,0.031,1.020,255,107
260933400,-0.488,1.829,0.671,-0.024,0.042,1.029,255,107
260934638,-0.793,1.220,0.366,-0.014,0.037,1.043,255,107
260935384,-0.732,1.341,0.244,-0.024,0.033,1.027,255,107
260936638,-1.159,1.220,0.488,0.016,0.024,1.041,255,107
260937371,-1.220,1.159,0.488,0.015,0.027,1.025,255,107
260938639,-1.280,0.854,0.610,0.030,0.043,1.021,255,107
260939376,-1.341,1.037,0.793,-0.000,0.013,1.050,255,107
260940639,-1.524,1.280,0.549,0.022,0.016,1.037,255,107
260941381,-1.524,1.280,0.549,0.035,0.032,1.033,255,107
260942639,-1.037,1.829,0.488,0.000,0.020,1.043,255,107
260943378,-0.732,1.951,0.610,0.002,0.030,1.035,255,107
260944638,-0.854,1.829,0.488,-0.010,0.033,1.038,255,107
260945370,-0.854,1.646,0.793,-0.026,0.040,1.018,255,107
260946638,-0.976,1.768,0.427,-0.015,0.027,1.047,255,107
260947378,-0.976,1.768,0.427,-0.015,0.027,1.047,255,107
260948639,-0.976,1.585,0.671,0.015,0.029,1.027,255,107
260949371,-1.037,1.402,0.488,-0.005,0.025,1.046,255,107
260950639,-1.159,1.341,0.244,0.001,0.011,1.045,255,107
260951444,-1.220,1.220,0.427,-0.008,0.017,1.022,255,107
